GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1283463372,20260112,202601,2026,2026.0329,MIL,ARMY,,,,,,MIL,,,OPP,PROTESTER,,,,,,OPP,,,1,175,175,17,4,-9,10,1,10,-9.66666666666663,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260112141500,https://thenewsnigeria.com.ng/2026/01/12/army-personnel-who-shot-the-ekpoma-protester-identified-police/
1283462857,20260112,202601,2026,2026.0329,EDU,STUDENT,,,,,,EDU,,,EDUCVL,UNIVERSITY,,,,,,EDU,CVL,,1,141,141,14,3,-6.5,10,1,10,-9.66666666666663,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260112141500,https://thenewsnigeria.com.ng/2026/01/12/army-personnel-who-shot-the-ekpoma-protester-identified-police/
1283485036,20260112,202601,2026,2026.0329,USA,AUSTIN,USA,,,,,,,,CRM,ROBBER,,,,,,CRM,,,0,171,171,17,4,-9.2,8,1,8,-1.70697012802276,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260112163000,https://thenewsnigeria.com.ng/2026/01/12/police-rescue-9-kidnapped-victims-celebrate-first-ever-drone-led-rescue-operation-in-edo/
1283484685,20260112,202601,2026,2026.0329,MIL,GROUND TROOP,,,,,,MIL,,,CRM,KIDNAPPER,,,,,,CRM,,,1,190,190,19,4,-10,10,1,10,-1.70697012802276,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260112163000,https://thenewsnigeria.com.ng/2026/01/12/police-rescue-9-kidnapped-victims-celebrate-first-ever-drone-led-rescue-operation-in-edo/
1283483961,20260112,202601,2026,2026.0329,BEN,BENIN,BEN,,,,,,,,CRM,ROBBER,,,,,,CRM,,,0,171,171,17,4,-9.2,2,1,2,-1.70697012802276,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260112163000,https://thenewsnigeria.com.ng/2026/01/12/police-rescue-9-kidnapped-victims-celebrate-first-ever-drone-led-rescue-operation-in-edo/
1283480135,20260112,202601,2026,2026.0329,COP,POLICE,,,,,,COP,,,MED,MEDIA,,,,,,MED,,,1,016,016,01,1,-2,5,1,5,-5.92255125284738,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260112160000,https://saharareporters.com/2026/01/12/edo-police-debunk-viral-claims-police-station-fire-ekpoma-say-blaze-occurred-powa-shops
1283479940,20260112,202601,2026,2026.0329,BEN,BENIN,BEN,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,012,012,01,1,-0.4,5,1,5,-1.15606936416185,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260112160000,https://quicknews-africa.net/govt-defers-school-resumption-in-edo-central-senatorial-district/
1283479939,20260112,202601,2026,2026.0329,BEN,BENIN,BEN,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,010,010,01,1,0,5,1,5,-1.15606936416185,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260112160000,https://quicknews-africa.net/govt-defers-school-resumption-in-edo-central-senatorial-district/
1283377778,20260112,202601,2026,2026.0329,BEN,BENIN,BEN,,,,,,,,NGA,BENIN CITY,NGA,,,,,,,,0,173,173,17,4,-5,1,1,1,-6.49006622516556,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260112011500,https://www.nationalaccordnewspaper.com/80-year-old-ex-convict-arrested-as-ndlea-uncovers-illicit-drugs-in-full-body-mannequins/
1283396732,20260112,202601,2026,2026.0329,,,,,,,,,,,GOV,ADMINISTRATION,,,,,,GOV,,,0,042,042,04,1,1.9,10,1,10,-3.1636863823934,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260112050000,https://www.abc.com.py/politica/2026/01/12/migraciones-adjudico-a-empresa-con-graves-denuncias-a-nivel-mundial/
1283408050,20260112,202601,2026,2026.0329,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,0,042,042,04,1,1.9,10,1,10,2.1978021978022,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260112070000,https://www.lavenir.net/regions/huy-waremme/huy/2026/01/11/la-campagne-de-solidarite-iles-de-paix-sera-lancee-ce-16-janvier-2026-dans-ces-actions-on-trouve-une-reelle-durabilite-PSLUCQUG7RHL5FQ3V5IDZNPX64/
1283441303,20260112,202601,2026,2026.0329,,,,,,,,,,,MED,MEDIA,,,,,,MED,,,0,043,043,04,1,2.8,10,1,10,4.01174168297456,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260112113000,https://www.elnortedecastilla.es/segovia/cuarto-siglo-afan-solidario-segovia-20260112105539-nt.html
1283437881,20260112,202601,2026,2026.0329,,,,,,,,,,,OPP,PROTESTER,,,,,,OPP,,,1,193,193,19,4,-10,3,1,3,-9.6103896103896,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260112113000,https://saharareporters.com/2026/01/12/cctv-captures-daring-fresh-kidnapping-ekpoma-day-after-residents-protest-incessant
1283433852,20260112,202601,2026,2026.0329,,,,,,,,,,,COP,POLICE OFFICER,,,,,,COP,,,1,145,145,14,3,-7.5,5,1,5,-6.79012345679012,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260112110000,https://dailypost.ng/2026/01/12/fire-guts-police-officers-wives-stores-in-ekpoma-24-hours-after-protest/
1283484745,20260112,202601,2026,2026.0329,OPP,OPPOSITION PARTIES,,,,,,OPP,,,,,,,,,,,,,1,110,110,11,3,-2,10,1,10,-2.007136485281,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260112163000,https://www.africanelections.org/news/12-african-elections-to-watch-in-2026/
1283408741,20260112,202601,2026,2026.0329,USA,LAWRENCE,USA,,,,,,,,,,,,,,,,,,1,071,071,07,2,7.4,8,1,8,2.1978021978022,1,United States,US,US,,39.828175,-98.5795,US,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260112070000,https://www.lavenir.net/regions/huy-waremme/huy/2026/01/11/la-campagne-de-solidarite-iles-de-paix-sera-lancee-ce-16-janvier-2026-dans-ces-actions-on-trouve-une-reelle-durabilite-PSLUCQUG7RHL5FQ3V5IDZNPX64/
1283373540,20260112,202601,2026,2026.0329,AFR,AFRICA,AFR,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,4,1,4,7.37704918032787,1,Ghana,GH,GH,,8,-2,GH,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260112003000,https://africa.com/us-film-stars-reconnect-with-guinea-through-dna/
1283396884,20260112,202601,2026,2026.0329,GOV,ADMINISTRATION,,,,,,GOV,,,,,,,,,,,,,0,043,043,04,1,2.8,10,1,10,-3.1636863823934,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260112050000,https://www.abc.com.py/politica/2026/01/12/migraciones-adjudico-a-empresa-con-graves-denuncias-a-nivel-mundial/
1283408144,20260112,202601,2026,2026.0329,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,0,043,043,04,1,2.8,10,1,10,2.1978021978022,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260112070000,https://www.lavenir.net/regions/huy-waremme/huy/2026/01/11/la-campagne-de-solidarite-iles-de-paix-sera-lancee-ce-16-janvier-2026-dans-ces-actions-on-trouve-une-reelle-durabilite-PSLUCQUG7RHL5FQ3V5IDZNPX64/
1283444586,20260112,202601,2026,2026.0329,GOV,STATE GOVERNOR,,,,,,GOV,,,,,,,,,,,,,0,111,111,11,3,-2,5,1,5,-8.35322195704057,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260112121500,https://punchng.com/police-debunk-reports-of-fire-at-edo-station/
1283444565,20260112,202601,2026,2026.0329,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,1,010,010,01,1,0,10,1,10,-0.71174377224199,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260112121500,https://dailypost.ng/2026/01/12/kidnapping-govt-suspends-resumption-of-public-private-schools-in-edo-central/
1283434248,20260112,202601,2026,2026.0329,GOV,PUBLIC RELATIONS OFFICER,,,,,,GOV,,,MED,MEDIA,,,,,,MED,,,1,010,010,01,1,0,10,1,10,-6.79012345679012,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260112110000,https://dailypost.ng/2026/01/12/fire-guts-police-officers-wives-stores-in-ekpoma-24-hours-after-protest/
1283441775,20260112,202601,2026,2026.0329,MED,MEDIA,,,,,,MED,,,,,,,,,,,,,0,042,042,04,1,1.9,10,1,10,4.01174168297456,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260112113000,https://www.elnortedecastilla.es/segovia/cuarto-siglo-afan-solidario-segovia-20260112105539-nt.html
1283441773,20260112,202601,2026,2026.0329,MED,MEDIA,,,,,,MED,,,,,,,,,,,,,0,020,020,02,1,3,10,1,10,4.01174168297456,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260112113000,https://www.elnortedecastilla.es/segovia/cuarto-siglo-afan-solidario-segovia-20260112105539-nt.html
1283441772,20260112,202601,2026,2026.0329,MED,MEDIA,,,,,,MED,,,,,,,,,,,,,0,017,017,01,1,0,10,1,10,4.01174168297456,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260112113000,https://www.elnortedecastilla.es/segovia/cuarto-siglo-afan-solidario-segovia-20260112105539-nt.html
1283438180,20260112,202601,2026,2026.0329,CVL,RESIDENTS,,,,,,CVL,,,,,,,,,,,,,1,141,141,14,3,-6.5,10,1,10,-9.6103896103896,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260112113000,https://saharareporters.com/2026/01/12/cctv-captures-daring-fresh-kidnapping-ekpoma-day-after-residents-protest-incessant
1283438176,20260112,202601,2026,2026.0329,CVL,RESIDENTS,,,,,,CVL,,,,,,,,,,,,,1,020,020,02,1,3,10,1,10,-9.6103896103896,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260112113000,https://saharareporters.com/2026/01/12/cctv-captures-daring-fresh-kidnapping-ekpoma-day-after-residents-protest-incessant
1283438127,20260112,202601,2026,2026.0329,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,1014,101,10,3,-5,6,1,6,-9.6103896103896,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260112113000,https://saharareporters.com/2026/01/12/cctv-captures-daring-fresh-kidnapping-ekpoma-day-after-residents-protest-incessant
1283438126,20260112,202601,2026,2026.0329,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,090,090,09,2,-2,6,1,6,-9.6103896103896,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260112113000,https://saharareporters.com/2026/01/12/cctv-captures-daring-fresh-kidnapping-ekpoma-day-after-residents-protest-incessant
1283460551,20260112,202601,2026,2026.0329,BENBUS,BENIN,BEN,,,,,BUS,,,,,,,,,,,,,0,010,010,01,1,0,4,1,4,0.57670126874279,4,"Abomey, Zou, Benin",BN,BN18,5933,7.18286,1.99119,-1331890,0,,,,,,,,4,"Abomey, Zou, Benin",BN,BN18,5933,7.18286,1.99119,-1331890,20260112140000,https://www.travelandleisure.com/benin-west-africa-destination-guide-11878083
1283484071,20260112,202601,2026,2026.0329,CRM,CRIMINAL,,,,,,CRM,,,,,,,,,,,,,1,073,073,07,2,7.4,10,1,10,-1.70697012802276,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260112163000,https://thenewsnigeria.com.ng/2026/01/12/police-rescue-9-kidnapped-victims-celebrate-first-ever-drone-led-rescue-operation-in-edo/
1283484070,20260112,202601,2026,2026.0329,COPGOV,POLICE,,,,,,COP,GOV,,,,,,,,,,,,1,073,073,07,2,7.4,10,1,10,-1.70697012802276,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260112163000,https://thenewsnigeria.com.ng/2026/01/12/police-rescue-9-kidnapped-victims-celebrate-first-ever-drone-led-rescue-operation-in-edo/
1283444403,20260112,202601,2026,2026.0329,COP,POLICE PERSONNEL,,,,,,COP,,,,,,,,,,,,,1,050,050,05,1,3.5,10,1,10,-8.35322195704057,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260112121500,https://punchng.com/police-debunk-reports-of-fire-at-edo-station/
1283480098,20260112,202601,2026,2026.0329,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,051,051,05,1,3.4,10,1,10,-5.92255125284738,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260112160000,https://saharareporters.com/2026/01/12/edo-police-debunk-viral-claims-police-station-fire-ekpoma-say-blaze-occurred-powa-shops
1283480095,20260112,202601,2026,2026.0329,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,040,040,04,1,1,10,1,10,-5.92255125284738,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260112160000,https://saharareporters.com/2026/01/12/edo-police-debunk-viral-claims-police-station-fire-ekpoma-say-blaze-occurred-powa-shops
1283479984,20260112,202601,2026,2026.0329,BUS,BANK,,,,,,BUS,,,,,,,,,,,,,0,050,050,05,1,3.5,4,1,4,3.28102710413695,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260112160000,https://mondovisione.com/media-and-resources/news/crrh-uemoa-brings-first-west-african-social-bond-to-lgx-2026112/
1283466320,20260112,202601,2026,2026.0329,CVL,CITIZEN,,,,,,CVL,,,,,,,,,,,,,0,010,010,01,1,0,10,1,10,0.19512195121951,4,"Abomey, Zou, Benin",BN,BN18,5933,7.18286,1.99119,-1331890,0,,,,,,,,4,"Abomey, Zou, Benin",BN,BN18,5933,7.18286,1.99119,-1331890,20260112141500,https://www.pressafrik.com/Elections-legislatives-et-communales-au-Benin-les-operations-de-depouillement-se-poursuivent_a299872.html
1283480281,20260112,202601,2026,2026.0329,EDU,SCHOOL,,,,,,EDU,,,,,,,,,,,,,1,040,040,04,1,1,10,1,10,-1.15606936416185,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260112160000,https://quicknews-africa.net/govt-defers-school-resumption-in-edo-central-senatorial-district/
1283461318,20260112,202601,2026,2026.0329,REL,RELIGION,,,,,,,,,,,,,,,,,,,0,051,051,05,1,3.4,10,1,10,0.57670126874279,4,"Abomey, Zou, Benin",BN,BN18,5933,7.18286,1.99119,-1331890,0,,,,,,,,4,"Abomey, Zou, Benin",BN,BN18,5933,7.18286,1.99119,-1331890,20260112140000,https://www.travelandleisure.com/benin-west-africa-destination-guide-11878083
1284629824,20260112,202601,2026,2026.0329,BEN,BENINESE,BEN,,,,,,,,GBR,LONDON,GBR,,,,,,,,1,046,046,04,1,7,3,1,3,0,1,Benin,BN,BN,,9.5,2.25,BN,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,1,Benin,BN,BN,,9.5,2.25,BN,20260119061500,https://www.ecofinagency.com/news/1901-52027-benin-eyes-1-billion-bond-deal-including-debut-sukuk
1283373598,20260112,202601,2026,2026.0329,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,017,017,01,1,0,2,1,2,8.94308943089431,4,"Ouidah, Atlantique, Benin",BN,BN09,5879,6.36307,2.08506,-1335504,0,,,,,,,,4,"Ouidah, Atlantique, Benin",BN,BN09,5879,6.36307,2.08506,-1335504,20260112003000,https://africa.com/inside-benins-vodun-days-festival/
1284629828,20260112,202601,2026,2026.0329,GBR,LONDON,GBR,,,,,,,,BEN,BENINESE,BEN,,,,,,,,1,046,046,04,1,7,3,1,3,0,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260119061500,https://www.ecofinagency.com/news/1901-52027-benin-eyes-1-billion-bond-deal-including-debut-sukuk
1288499957,20260111,202601,2026,2026.0301,KEN,KENYA,KEN,,,,,,,,BEN,BENIN,BEN,,,,,,,,0,046,046,04,1,7,1,1,1,-1.17370892018779,1,Kenya,KE,KE,,1,38,KE,1,Kenya,KE,KE,,1,38,KE,1,Benin,BN,BN,,9.5,2.25,BN,20260210213000,https://www.livemint.com/market/bankers-pitching-em-debt-swaps-hit-a-wall-in-a-once-hot-market-11770751228152.html
1288499953,20260111,202601,2026,2026.0301,BEN,BENIN,BEN,,,,,,,,KEN,KENYA,KEN,,,,,,,,0,046,046,04,1,7,3,1,3,-1.17370892018779,1,Benin,BN,BN,,9.5,2.25,BN,1,Kenya,KE,KE,,1,38,KE,1,Benin,BN,BN,,9.5,2.25,BN,20260210213000,https://www.livemint.com/market/bankers-pitching-em-debt-swaps-hit-a-wall-in-a-once-hot-market-11770751228152.html
1288499954,20260111,202601,2026,2026.0301,BEN,BENIN,BEN,,,,,,,,KEN,KENYA,KEN,,,,,,,,0,046,046,04,1,7,1,1,1,-1.17370892018779,1,Kenya,KE,KE,,1,38,KE,1,Kenya,KE,KE,,1,38,KE,1,Benin,BN,BN,,9.5,2.25,BN,20260210213000,https://www.livemint.com/market/bankers-pitching-em-debt-swaps-hit-a-wall-in-a-once-hot-market-11770751228152.html
1288499956,20260111,202601,2026,2026.0301,KEN,KENYA,KEN,,,,,,,,BEN,BENIN,BEN,,,,,,,,0,046,046,04,1,7,3,1,3,-1.17370892018779,1,Kenya,KE,KE,,1,38,KE,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260210213000,https://www.livemint.com/market/bankers-pitching-em-debt-swaps-hit-a-wall-in-a-once-hot-market-11770751228152.html
1283367315,20260111,202601,2026,2026.0301,EDU,SCHOOL,,,,,,EDU,,,,,,,,,,,,,1,040,040,04,1,1,10,1,10,-0.52631578947368,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260111224500,https://www.pulzo.com/mundo/elecciones-legislativas-municipales-benin-tras-golpe-fallido-PP4989797A
1283367200,20260111,202601,2026,2026.0301,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,040,040,04,1,1,10,1,10,-0.52631578947368,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111224500,https://www.pulzo.com/mundo/elecciones-legislativas-municipales-benin-tras-golpe-fallido-PP4989797A
1283316652,20260111,202601,2026,2026.0301,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,010,010,01,1,0,4,1,4,0.29940119760479,4,"Godomey, Atlantique, Benin",BN,BN09,5876,6.38948,2.34581,-1333714,0,,,,,,,,4,"Godomey, Atlantique, Benin",BN,BN09,5876,6.38948,2.34581,-1333714,20260111130000,https://english.news.cn/20260111/f0b9a08bde8e4e8289fe7349df3af8ed/c.html
1283316742,20260111,202601,2026,2026.0301,CVL,VOTER,,,,,,CVL,,,,,,,,,,,,,1,014,014,01,1,0,20,1,20,0.29940119760479,4,"Godomey, Atlantique, Benin",BN,BN09,5876,6.38948,2.34581,-1333714,0,,,,,,,,4,"Godomey, Atlantique, Benin",BN,BN09,5876,6.38948,2.34581,-1333714,20260111130000,https://english.news.cn/20260111/f0b9a08bde8e4e8289fe7349df3af8ed/c.html
1283320625,20260111,202601,2026,2026.0301,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,4,1,4,5.23076923076923,4,"Ouidah, Atlantique, Benin",BN,BN09,5879,6.36307,2.08506,-1335504,0,,,,,,,,4,"Ouidah, Atlantique, Benin",BN,BN09,5879,6.36307,2.08506,-1335504,20260111134500,https://www.africanews.com/2026/01/11/thousands-gather-to-mark-benins-vodun-days-showcasing-local-culture/
1283281306,20260111,202601,2026,2026.0301,OPP,OPPOSITION PARTY,,,,,,OPP,,,,,,,,,,,,,0,010,010,01,1,0,5,1,5,-1.08499095840868,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260111053000,https://allafrica.com/stories/202601110105.html
1283294254,20260111,202601,2026,2026.0301,BENCVL,BENIN,BEN,,,,,CVL,,,,,,,,,,,,,1,014,014,01,1,0,10,1,10,-2.10526315789474,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260111083000,https://www.channelafrica.co.za/channelafrica/news/benin-votes-in-legislative-local-elections-after-failed-coup/
1283344057,20260111,202601,2026,2026.0301,hauBUS,HAUSA,,,hau,,,BUS,,,hau,HAUSA,,,hau,,,,,,1,193,193,19,4,-10,5,1,5,-6.70391061452518,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111180000,https://punchng.com/peace-returns-to-edo-community-as-police-arrest-vandals-looters/
1283306340,20260111,202601,2026,2026.0301,NGA,NIGERIA,NGA,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,173,173,17,4,-5,1,1,1,-6.33693972179289,1,Benin,BN,BN,,9.5,2.25,BN,2,"Colorado, United States",US,USCO,,39.0646,-105.327,CO,1,Benin,BN,BN,,9.5,2.25,BN,20260111110000,https://dailypost.ng/2026/01/11/ndlea-arrests-80-year-old-ex-convict-uncovers-illicit-drugs-in-mannequins/
1283320548,20260111,202601,2026,2026.0301,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,042,042,04,1,1.9,4,1,4,5.23076923076923,0,,,,,,,,4,"Ouidah, Atlantique, Benin",BN,BN09,5879,6.36307,2.08506,-1335504,4,"Ouidah, Atlantique, Benin",BN,BN09,5879,6.36307,2.08506,-1335504,20260111134500,https://www.africanews.com/2026/01/11/thousands-gather-to-mark-benins-vodun-days-showcasing-local-culture/
1283306017,20260111,202601,2026,2026.0301,CAN,CANADIAN,CAN,,,,,,,,NGA,BENIN CITY,NGA,,,,,,,,0,173,173,17,4,-5,1,1,1,-6.33693972179289,2,"Colorado, United States",US,USCO,,39.0646,-105.327,CO,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111110000,https://dailypost.ng/2026/01/11/ndlea-arrests-80-year-old-ex-convict-uncovers-illicit-drugs-in-mannequins/
1283306016,20260111,202601,2026,2026.0301,CAN,CANADIAN,CAN,,,,,,,,NGA,BENIN CITY,NGA,,,,,,,,0,173,173,17,4,-5,8,1,8,-6.33693972179289,1,Canada,CA,CA,,60,-96,CA,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111110000,https://dailypost.ng/2026/01/11/ndlea-arrests-80-year-old-ex-convict-uncovers-illicit-drugs-in-mannequins/
1283308347,20260111,202601,2026,2026.0301,EDU,SCHOOL,,,,,,EDU,,,EDUCVL,UNIVERSITY,,,,,,EDU,CVL,,1,141,141,14,3,-6.5,10,1,10,-2.25563909774436,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111113000,https://www.thisdaylive.com/2026/01/11/aau-ekpoma-postpones-resumption-date-commencement-of-new-semester/
1283306350,20260111,202601,2026,2026.0301,NGAGOV,LAGOS,NGA,,,,,GOV,,,NGAMIL,NIGERIAN,NGA,,,,,MIL,,,1,051,051,05,1,3.4,6,1,6,7.4,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111110000,https://dailypost.ng/2026/01/11/sanwo-olu-hails-81-division-army-for-sustaining-peace-security-in-lagos/
1283306321,20260111,202601,2026,2026.0301,NGA,NIGERIA,NGA,,,,,,,,MIL,ARMY,,,,,,MIL,,,1,051,051,05,1,3.4,2,1,2,7.4,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111110000,https://dailypost.ng/2026/01/11/sanwo-olu-hails-81-division-army-for-sustaining-peace-security-in-lagos/
1283306273,20260111,202601,2026,2026.0301,MIL,ARMY,,,,,,MIL,,,BEN,BENIN,BEN,,,,,,,,0,154,154,15,4,-7.2,7,1,7,7.4,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111110000,https://dailypost.ng/2026/01/11/sanwo-olu-hails-81-division-army-for-sustaining-peace-security-in-lagos/
